customer_id,age,gender,marital_status,education,annual_income,annual_purchases,avg_purchase_amount,online_purchase_ratio,last_purchase_date,loyalty_score,return_rate,avg_visit_duration,monthly_visits,conversion_rate,ad_click_rate
CUST_02132,43,Female,Married,High School,1351,13,2052,0.5,2025-01-27 15:23:19.628568,100,15.4,19,6,33.3,66.7
CUST_02133,42,Male,Single,Bachelors,470,10,1110,0.61,2025-01-31 15:23:19.628568,100,10.0,8,9,55.6,22.2
CUST_02134,30,Female,Single,High School,958,12,1851,0.59,2025-01-30 15:23:19.628568,100,8.3,16,4,75.0,0.0
CUST_02135,28,Male,Married,Masters,410,11,874,0.73,2025-01-19 15:23:19.628568,100,27.3,9,10,10.0,20.0
CUST_02136,36,Female,Married,Masters,694,19,753,0.37,2025-01-17 15:23:19.628568,100,5.3,9,6,0.0,0.0
CUST_02137,53,Female,Single,High School,337,9,915,0.81,2025-01-11 15:23:19.628568,97,22.2,22,7,42.9,57.1
CUST_02138,20,Female,Married,Bachelors,480,11,1060,0.43,2025-01-10 15:23:19.628568,100,18.2,13,7,14.3,85.7
CUST_02139,18,Male,Married,Bachelors,238,6,1971,0.31,2025-01-18 15:23:19.628568,95,0.0,19,3,66.7,100.0
CUST_02140,36,Female,Single,High School,698,12,3507,0.41,2025-01-29 15:23:19.628568,100,0.0,14,1,100.0,100.0
CUST_02141,35,Male,Married,Masters,666,14,735,0.6,2025-01-22 15:23:19.628568,100,14.3,23,4,75.0,100.0
CUST_02142,37,Female,Single,Bachelors,327,12,1206,0.38,2025-01-24 15:23:19.628568,100,25.0,7,4,75.0,50.0
CUST_02143,37,Female,Married,High School,1636,9,5031,0.33,2025-01-21 15:23:19.628568,100,22.2,14,12,16.7,25.0
CUST_02144,32,Female,Single,Bachelors,567,12,1430,0.49,2025-01-25 15:23:19.628568,100,8.3,13,5,20.0,40.0
CUST_02145,52,Male,Married,PhD,508,11,1461,0.42,2025-01-27 15:23:19.628568,100,18.2,23,5,40.0,40.0
CUST_02146,18,Female,Married,High School,334,13,664,0.44,2025-01-25 15:23:19.628568,100,23.1,15,10,0.0,50.0
CUST_02147,25,Male,Married,High School,806,11,1008,0.48,2025-01-19 15:23:19.628568,100,9.1,16,6,33.3,16.7
CUST_02148,33,Female,Married,High School,348,16,2885,0.56,2025-01-21 15:23:19.628568,100,0.0,22,5,60.0,40.0
CUST_02149,18,Female,Married,High School,800,13,903,0.28,2025-01-22 15:23:19.628568,100,15.4,16,8,12.5,25.0
CUST_02150,32,Male,Married,High School,352,12,4679,0.52,2025-02-01 15:23:19.628568,100,8.3,19,6,33.3,100.0
CUST_02151,54,Male,Married,Masters,678,15,2521,0.66,2025-01-23 15:23:19.628568,100,6.7,15,10,20.0,20.0
CUST_02152,35,Female,Married,Bachelors,495,11,1431,0.66,2025-01-27 15:23:19.628568,100,36.4,18,5,40.0,40.0
CUST_02153,37,Male,Single,Bachelors,808,12,2032,0.78,2025-01-23 15:23:19.628568,100,0.0,19,9,0.0,11.1
CUST_02154,19,Female,Single,High School,284,14,2557,0.42,2025-01-21 15:23:19.628568,100,0.0,8,8,25.0,37.5
CUST_02155,27,Male,Single,High School,686,14,5026,0.41,2025-01-21 15:23:19.628568,100,7.1,11,4,0.0,50.0
CUST_02156,30,Female,Married,PhD,334,15,1539,0.43,2025-01-19 15:23:19.628568,100,0.0,19,5,40.0,60.0
CUST_02157,31,Male,Married,High School,395,18,1026,0.26,2025-01-09 15:23:19.628568,100,11.1,26,10,0.0,40.0
CUST_02158,50,Male,Married,PhD,729,12,993,0.67,2025-01-16 15:23:19.628568,100,8.3,10,3,33.3,66.7
CUST_02159,41,Male,Married,Bachelors,558,7,1378,0.75,2025-01-25 15:23:19.628568,100,14.3,14,9,22.2,0.0
CUST_02160,21,Male,Single,Bachelors,658,14,416,0.42,2025-01-18 15:23:19.628568,100,0.0,18,7,28.6,28.6
CUST_02161,37,Female,Married,High School,795,10,767,0.68,2025-01-26 15:23:19.628568,100,0.0,18,6,0.0,50.0
CUST_02162,40,Male,Married,Bachelors,593,7,1904,0.41,2025-01-29 15:23:19.628568,100,0.0,14,6,16.7,0.0
CUST_02163,48,Male,Married,Masters,509,11,1466,0.4,2025-01-24 15:23:19.628568,100,9.1,19,7,0.0,0.0
CUST_02164,53,Male,Married,High School,331,11,951,0.48,2025-01-19 15:23:19.628568,100,9.1,18,9,0.0,33.3
CUST_02165,22,Female,Married,High School,1637,15,1492,0.49,2025-01-28 15:23:19.628568,100,0.0,11,11,9.1,18.2
CUST_02166,25,Female,Married,Masters,717,5,3415,0.32,2025-01-22 15:23:19.628568,95,60.0,11,12,16.7,41.7
CUST_02167,19,Male,Married,Bachelors,546,16,3173,0.5,2025-01-22 15:23:19.628568,100,12.5,22,5,40.0,80.0
CUST_02168,32,Female,Married,Bachelors,465,9,11862,0.57,2025-01-23 15:23:19.628568,100,33.3,15,6,33.3,16.7
CUST_02169,40,Female,Married,Bachelors,605,10,1260,0.77,2025-01-22 15:23:19.628568,100,10.0,13,3,66.7,100.0
CUST_02170,46,Male,Single,Bachelors,544,11,1338,0.44,2025-01-27 15:23:19.628568,100,9.1,10,5,20.0,60.0
CUST_02171,34,Female,Married,Bachelors,711,11,1336,0.73,2025-01-21 15:23:19.628568,100,9.1,22,4,0.0,50.0
CUST_02172,31,Male,Married,High School,409,12,818,0.28,2025-01-27 15:23:19.628568,100,0.0,10,15,33.3,20.0
CUST_02173,36,Male,Single,Masters,1264,19,705,0.54,2025-01-17 15:23:19.628568,100,0.0,16,7,14.3,28.6
CUST_02174,24,Female,Married,Bachelors,770,8,1894,0.76,2025-01-24 15:23:19.628568,100,0.0,21,10,60.0,50.0
CUST_02175,60,Female,Married,Masters,221,13,740,0.33,2025-01-17 15:23:19.628568,100,0.0,21,7,14.3,14.3
CUST_02176,18,Male,Married,PhD,630,10,1458,0.58,2025-01-22 15:23:19.628568,100,0.0,17,6,33.3,83.3
CUST_02177,37,Male,Single,High School,816,10,1273,0.54,2025-01-22 15:23:19.628568,100,10.0,13,9,33.3,55.6
CUST_02178,59,Male,Married,Masters,282,16,1008,0.26,2025-01-23 15:23:19.628568,100,6.2,15,11,36.4,9.1
CUST_02179,35,Female,Married,PhD,947,10,1671,0.71,2025-01-25 15:23:19.628568,100,10.0,15,6,50.0,66.7
CUST_02180,32,Female,Married,Masters,748,13,1270,0.79,2025-01-25 15:23:19.628568,100,7.7,17,9,11.1,11.1
CUST_02181,30,Female,Married,High School,283,13,2306,0.47,2025-01-18 15:23:19.628568,100,7.7,12,9,33.3,22.2
CUST_02182,32,Female,Married,Masters,500,10,1413,0.53,2025-01-28 15:23:19.628568,100,20.0,13,5,60.0,60.0
CUST_02183,51,Male,Single,Masters,308,12,2399,0.54,2025-01-05 15:23:19.628568,100,8.3,8,12,8.3,8.3
CUST_02184,18,Female,Single,Bachelors,829,9,1235,0.29,2025-01-12 15:23:19.628568,98,0.0,20,9,22.2,33.3
CUST_02185,53,Female,Single,Bachelors,328,14,807,0.3,2025-01-21 15:23:19.628568,100,14.3,16,6,100.0,100.0
CUST_02186,18,Female,Married,Masters,342,9,2149,0.32,2025-01-21 15:23:19.628568,100,0.0,17,3,66.7,100.0
CUST_02187,31,Male,Married,High School,568,4,1352,0.47,2025-01-18 15:23:19.628568,91,50.0,11,8,25.0,0.0
CUST_02188,29,Female,Married,PhD,1537,11,1276,0.32,2025-01-29 15:23:19.628568,100,9.1,16,10,0.0,40.0
CUST_02189,42,Male,Single,PhD,1005,12,1054,0.64,2025-01-25 15:23:19.628568,100,25.0,12,8,12.5,50.0
CUST_02190,18,Female,Single,Bachelors,332,10,1479,0.6,2025-01-26 15:23:19.628568,100,0.0,18,13,30.8,30.8
CUST_02191,40,Male,Single,Masters,295,15,1216,0.57,2025-01-17 15:23:19.628568,100,0.0,14,11,9.1,54.5
CUST_02192,59,Male,Married,Bachelors,406,18,1187,0.48,2025-01-15 15:23:19.628568,100,5.6,15,9,22.2,22.2
CUST_02193,18,Male,Married,High School,270,13,1179,0.52,2025-01-18 15:23:19.628568,100,0.0,15,11,9.1,27.3
CUST_02194,37,Male,Single,PhD,809,10,2815,0.73,2025-01-20 15:23:19.628568,100,0.0,21,10,40.0,20.0
CUST_02195,27,Female,Single,High School,758,11,1764,0.64,2025-01-16 15:23:19.628568,100,0.0,18,14,28.6,21.4
CUST_02196,40,Female,Married,High School,862,7,1041,0.3,2025-01-23 15:23:19.628568,99,14.3,10,6,33.3,100.0
CUST_02197,35,Female,Married,Masters,559,10,915,0.49,2025-01-24 15:23:19.628568,100,0.0,18,7,14.3,28.6
CUST_02198,27,Male,Single,High School,579,8,1665,0.4,2025-01-22 15:23:19.628568,100,0.0,14,12,25.0,8.3
CUST_02199,40,Male,Married,Bachelors,320,8,849,0.56,2025-01-26 15:23:19.628568,100,0.0,17,11,27.3,18.2
CUST_02200,56,Male,Single,PhD,626,12,4420,0.25,2025-01-31 15:23:19.628568,100,8.3,15,5,20.0,40.0
CUST_02201,32,Male,Single,Bachelors,1027,11,467,0.32,2025-01-28 15:23:19.628568,100,0.0,17,4,100.0,75.0
CUST_02202,43,Female,Married,High School,440,10,1759,0.36,2025-01-27 15:23:19.628568,100,10.0,11,11,9.1,27.3
CUST_02203,19,Female,Single,High School,669,17,1910,0.41,2025-01-05 15:23:19.628568,100,0.0,21,5,20.0,60.0
CUST_02204,23,Male,Married,PhD,564,15,917,0.35,2025-01-23 15:23:19.628568,100,0.0,24,2,50.0,100.0
CUST_02205,40,Female,Married,Bachelors,418,10,899,0.66,2025-01-20 15:23:19.628568,100,10.0,17,11,18.2,27.3
CUST_02206,52,Male,Married,Bachelors,706,11,503,0.75,2025-01-26 15:23:19.628568,100,9.1,17,9,22.2,66.7
CUST_02207,39,Female,Married,High School,1354,14,9028,0.32,2025-01-18 15:23:19.628568,100,7.1,20,6,33.3,100.0
CUST_02208,31,Female,Single,PhD,1085,12,799,0.25,2025-01-26 15:23:19.628568,100,0.0,17,9,11.1,66.7
CUST_02209,34,Male,Single,Bachelors,358,15,1027,0.76,2025-01-24 15:23:19.628568,100,0.0,19,5,40.0,0.0
CUST_02210,19,Female,Married,Bachelors,579,15,2335,0.7,2025-01-26 15:23:19.628568,100,0.0,16,9,22.2,55.6
CUST_02211,42,Male,Single,Bachelors,787,14,2336,0.41,2025-01-19 15:23:19.628568,100,14.3,21,3,66.7,66.7
CUST_02212,45,Female,Single,Masters,569,12,586,0.3,2025-01-25 15:23:19.628568,100,0.0,16,5,100.0,40.0
CUST_02213,29,Male,Single,High School,287,9,604,0.61,2025-01-16 15:23:19.628568,100,11.1,11,8,12.5,50.0
CUST_02214,29,Male,Single,PhD,374,8,1088,0.48,2025-01-25 15:23:19.628568,100,37.5,12,8,0.0,50.0
CUST_02215,38,Male,Married,High School,747,6,1054,0.7,2025-01-13 15:23:19.628568,92,16.7,14,8,0.0,25.0
CUST_02216,29,Female,Married,High School,1432,16,1411,0.36,2025-01-17 15:23:19.628568,100,0.0,16,14,21.4,28.6
CUST_02217,34,Female,Married,High School,395,13,1528,0.53,2025-01-15 15:23:19.628568,100,0.0,16,10,20.0,60.0
CUST_02218,60,Male,Married,High School,339,15,1183,0.36,2025-01-22 15:23:19.628568,100,6.7,16,9,22.2,22.2
CUST_02219,32,Male,Single,Bachelors,959,6,5571,0.59,2025-01-30 15:23:19.628568,100,16.7,18,12,16.7,25.0
CUST_02220,30,Female,Single,High School,613,16,1294,0.55,2025-01-25 15:23:19.628568,100,0.0,16,11,45.5,9.1
CUST_02221,27,Male,Single,High School,449,11,3806,0.48,2025-01-21 15:23:19.628568,100,0.0,11,12,8.3,16.7
CUST_02222,43,Male,Single,PhD,495,9,848,0.19,2025-01-26 15:23:19.628568,100,0.0,12,14,28.6,14.3
CUST_02223,32,Female,Married,PhD,508,23,1029,0.33,2025-01-15 15:23:19.628568,100,0.0,10,7,42.9,57.1
CUST_02224,27,Male,Married,Bachelors,794,17,1471,0.6,2025-01-31 15:23:19.628568,100,5.9,12,13,7.7,38.5
CUST_02225,50,Male,Married,Bachelors,611,9,1191,0.33,2025-01-23 15:23:19.628568,100,11.1,19,3,0.0,100.0
CUST_02226,52,Male,Married,High School,254,10,3324,0.2,2025-01-21 15:23:19.628568,100,20.0,10,6,0.0,50.0
CUST_02227,27,Female,Married,Masters,512,8,2014,0.56,2025-02-01 15:23:19.628568,100,12.5,15,11,9.1,9.1
CUST_02228,18,Female,Married,High School,1367,12,2101,0.66,2025-01-19 15:23:19.628568,100,8.3,14,11,27.3,36.4
CUST_02229,47,Male,Married,Bachelors,950,7,391,0.73,2025-01-21 15:23:19.628568,98,14.3,11,16,0.0,12.5
CUST_02230,26,Male,Married,High School,1022,13,1466,0.6,2025-01-27 15:23:19.628568,100,0.0,17,10,10.0,50.0
CUST_02231,44,Female,Married,Masters,359,13,1062,0.31,2025-01-15 15:23:19.628568,100,15.4,15,10,30.0,30.0
CUST_02232,18,Male,Single,Bachelors,654,7,910,0.37,2025-01-18 15:23:19.628568,97,28.6,18,11,54.5,0.0
CUST_02233,45,Male,Single,Bachelors,877,14,801,0.61,2025-01-24 15:23:19.628568,100,0.0,15,14,14.3,14.3
CUST_02234,20,Male,Married,High School,566,15,680,0.49,2025-01-24 15:23:19.628568,100,13.3,14,5,20.0,100.0
CUST_02235,43,Female,Single,Masters,986,14,3110,0.58,2025-01-10 15:23:19.628568,100,0.0,16,5,60.0,40.0
CUST_02236,35,Female,Married,High School,355,12,998,0.51,2025-01-17 15:23:19.628568,100,0.0,18,8,50.0,62.5
CUST_02237,23,Female,Married,High School,607,15,2156,0.29,2025-01-28 15:23:19.628568,100,6.7,21,14,28.6,42.9
CUST_02238,30,Male,Married,High School,405,18,620,0.75,2025-01-23 15:23:19.628568,100,5.6,17,10,0.0,50.0
CUST_02239,43,Male,Single,Bachelors,1142,8,258,0.53,2025-02-02 15:23:19.628568,100,25.0,15,11,0.0,9.1
CUST_02240,36,Female,Single,Bachelors,531,13,1660,0.41,2025-01-27 15:23:19.628568,100,0.0,14,6,33.3,33.3
CUST_02241,42,Male,Married,High School,491,9,430,0.59,2025-01-23 15:23:19.628568,100,0.0,14,2,0.0,100.0
CUST_02242,58,Female,Married,Bachelors,309,11,1415,0.41,2025-01-18 15:23:19.628568,100,9.1,14,4,100.0,0.0
CUST_02243,18,Male,Single,Bachelors,826,16,660,0.56,2025-01-20 15:23:19.628568,100,0.0,16,11,9.1,27.3
CUST_02244,54,Female,Married,Bachelors,680,14,945,0.43,2025-01-27 15:23:19.628568,100,21.4,18,7,0.0,85.7
CUST_02245,36,Female,Married,Masters,541,14,3988,0.57,2025-01-22 15:23:19.628568,100,0.0,24,5,60.0,0.0
CUST_02246,24,Female,Married,High School,738,13,2153,0.38,2025-01-12 15:23:19.628568,100,15.4,10,8,0.0,37.5
CUST_02247,19,Male,Married,Bachelors,932,18,898,0.52,2025-02-02 15:23:19.628568,100,5.6,18,9,44.4,44.4
CUST_02248,32,Male,Single,High School,603,14,2114,0.66,2025-02-03 15:23:19.628568,100,7.1,10,9,55.6,44.4
CUST_02249,46,Female,Married,Bachelors,681,11,1567,0.63,2025-01-18 15:23:19.628568,100,0.0,18,9,66.7,22.2
CUST_02250,33,Male,Married,Bachelors,715,15,1667,0.37,2025-01-20 15:23:19.628568,100,13.3,17,7,14.3,57.1
CUST_02251,53,Female,Married,Bachelors,226,17,847,0.73,2025-01-21 15:23:19.628568,100,11.8,7,8,0.0,62.5
CUST_02252,18,Female,Married,Bachelors,691,16,700,0.5,2025-01-26 15:23:19.628568,100,18.8,20,6,33.3,100.0
CUST_02253,34,Female,Married,High School,240,7,1641,0.21,2025-01-26 15:23:19.628568,100,0.0,14,7,42.9,42.9
CUST_02254,19,Female,Married,Bachelors,548,18,829,0.33,2025-01-29 15:23:19.628568,100,5.6,9,8,0.0,62.5
CUST_02255,39,Male,Married,High School,723,9,974,0.57,2025-01-16 15:23:19.628568,100,11.1,18,4,50.0,100.0
CUST_02256,45,Female,Married,Bachelors,219,10,906,0.37,2025-01-22 15:23:19.628568,100,30.0,13,8,0.0,12.5
CUST_02257,29,Male,Single,Masters,560,9,2288,0.49,2025-01-19 15:23:19.628568,100,0.0,21,9,22.2,55.6
CUST_02258,18,Female,Married,Bachelors,457,12,1068,0.47,2025-01-16 15:23:19.628568,100,33.3,12,7,28.6,28.6
CUST_02259,37,Female,Married,Bachelors,482,14,860,0.72,2025-01-26 15:23:19.628568,100,21.4,13,10,10.0,20.0
CUST_02260,40,Female,Single,High School,805,12,3918,0.49,2025-01-27 15:23:19.628568,100,0.0,14,9,33.3,55.6
CUST_02261,39,Female,Married,High School,1411,9,1951,0.62,2025-01-24 15:23:19.628568,100,11.1,21,9,44.4,33.3
CUST_02262,49,Female,Married,Bachelors,788,8,1385,0.44,2025-01-13 15:23:19.628568,96,37.5,14,9,11.1,0.0
CUST_02263,22,Female,Married,High School,552,10,5648,0.81,2025-01-09 15:23:19.628568,98,10.0,19,11,0.0,18.2
CUST_02264,43,Female,Single,PhD,278,6,2477,0.41,2025-01-28 15:23:19.628568,100,0.0,12,6,16.7,50.0
CUST_02265,49,Male,Married,Masters,1081,13,1927,0.67,2025-01-08 15:23:19.628568,100,0.0,15,8,12.5,25.0
CUST_02266,18,Male,Married,PhD,503,14,2032,0.67,2025-01-12 15:23:19.628568,100,21.4,13,8,37.5,87.5
CUST_02267,38,Male,Married,PhD,234,16,1132,0.79,2025-01-23 15:23:19.628568,100,6.2,15,9,11.1,44.4
CUST_02268,28,Male,Married,Masters,306,21,1893,0.33,2025-01-24 15:23:19.628568,100,9.5,14,5,0.0,20.0
CUST_02269,34,Male,Married,Masters,289,15,1231,0.34,2025-01-21 15:23:19.628568,100,6.7,18,8,25.0,50.0
CUST_02270,39,Female,Single,Bachelors,312,16,1529,0.69,2025-01-19 15:23:19.628568,100,0.0,16,9,0.0,11.1
CUST_02271,29,Female,Single,High School,906,6,1435,0.86,2025-01-14 15:23:19.628568,93,0.0,17,6,33.3,16.7
CUST_02272,26,Male,Single,Masters,602,17,1028,0.5,2025-01-20 15:23:19.628568,100,0.0,15,5,60.0,80.0
CUST_02273,35,Female,Married,High School,715,10,1039,0.56,2025-01-23 15:23:19.628568,100,10.0,22,5,20.0,80.0
CUST_02274,21,Female,Married,Bachelors,134,11,1276,0.47,2025-01-22 15:23:19.628568,100,0.0,14,8,37.5,37.5
CUST_02275,21,Female,Married,Masters,801,14,2531,0.37,2025-01-25 15:23:19.628568,100,7.1,15,7,42.9,42.9
CUST_02276,43,Male,Single,Bachelors,748,14,6414,0.76,2025-01-19 15:23:19.628568,100,21.4,12,9,11.1,22.2
CUST_02277,21,Male,Single,Bachelors,222,8,1323,0.67,2025-01-20 15:23:19.628568,100,37.5,14,9,11.1,44.4
CUST_02278,42,Male,Single,High School,292,4,1303,0.49,2025-01-25 15:23:19.628568,94,0.0,20,8,37.5,0.0
CUST_02279,40,Female,Single,Masters,964,11,1630,0.42,2025-01-31 15:23:19.628568,100,9.1,20,5,60.0,100.0
CUST_02280,18,Male,Married,PhD,405,11,822,0.22,2025-01-21 15:23:19.628568,100,0.0,12,7,14.3,57.1
CUST_02281,26,Female,Single,Bachelors,904,16,1020,0.58,2025-01-25 15:23:19.628568,100,0.0,15,5,0.0,100.0
CUST_02282,49,Female,Married,High School,548,10,699,0.36,2025-01-18 15:23:19.628568,100,10.0,10,11,18.2,18.2
CUST_02283,23,Female,Married,Bachelors,422,12,1214,0.62,2025-01-21 15:23:19.628568,100,8.3,12,7,14.3,42.9
CUST_02284,29,Female,Single,Bachelors,509,13,1785,0.55,2025-01-16 15:23:19.628568,100,0.0,17,9,33.3,22.2
CUST_02285,40,Female,Married,Bachelors,201,9,2837,0.43,2025-01-15 15:23:19.628568,99,22.2,19,11,27.3,36.4
CUST_02286,44,Male,Married,High School,660,12,1506,0.35,2025-01-28 15:23:19.628568,100,0.0,16,13,15.4,15.4
CUST_02287,31,Male,Married,Bachelors,299,11,1067,0.54,2025-01-24 15:23:19.628568,100,9.1,25,7,0.0,28.6
CUST_02288,27,Male,Single,Masters,218,20,2164,0.43,2025-01-26 15:23:19.628568,100,5.0,8,11,18.2,18.2
CUST_02289,52,Female,Married,Masters,260,8,640,0.38,2025-01-29 15:23:19.628568,100,0.0,16,12,0.0,16.7
CUST_02290,55,Male,Married,PhD,346,20,1355,0.35,2025-01-22 15:23:19.628568,100,0.0,10,10,10.0,50.0
CUST_02291,46,Male,Married,High School,731,9,2013,0.54,2025-01-31 15:23:19.628568,100,22.2,8,10,10.0,10.0
CUST_02292,36,Female,Married,PhD,366,10,1660,0.57,2025-01-11 15:23:19.628568,99,0.0,6,5,60.0,100.0
CUST_02293,25,Male,Single,Masters,795,9,724,0.62,2025-01-11 15:23:19.628568,97,22.2,18,3,33.3,100.0
CUST_02294,25,Female,Single,Masters,849,15,1394,0.22,2025-01-18 15:23:19.628568,100,6.7,13,7,0.0,14.3
CUST_02295,41,Female,Married,Bachelors,884,15,107,0.38,2025-01-20 15:23:19.628568,100,0.0,13,7,28.6,57.1
CUST_02296,40,Female,Single,Bachelors,1368,15,1656,0.56,2025-01-18 15:23:19.628568,100,0.0,16,10,10.0,30.0
CUST_02297,51,Female,Single,Bachelors,690,15,629,0.6,2025-01-21 15:23:19.628568,100,6.7,12,5,0.0,40.0
CUST_02298,42,Male,Single,PhD,730,16,656,0.54,2025-01-29 15:23:19.628568,100,0.0,17,10,40.0,30.0
CUST_02299,18,Male,Married,High School,395,10,1558,0.66,2025-01-24 15:23:19.628568,100,0.0,19,12,8.3,25.0
CUST_02300,47,Female,Married,High School,171,9,2475,0.46,2025-01-18 15:23:19.628568,100,11.1,20,8,0.0,37.5
CUST_02301,23,Male,Married,High School,641,16,656,0.65,2025-01-20 15:23:19.628568,100,6.2,13,7,28.6,28.6
CUST_02302,30,Male,Married,Masters,275,12,735,0.47,2025-01-24 15:23:19.628568,100,8.3,13,3,66.7,100.0
CUST_02303,38,Female,Married,Masters,271,16,1741,0.51,2025-01-25 15:23:19.628568,100,6.2,11,6,66.7,83.3
CUST_02304,58,Female,Married,High School,304,18,1343,0.38,2025-01-21 15:23:19.628568,100,5.6,16,5,60.0,100.0
CUST_02305,72,Female,Married,High School,755,16,1270,0.42,2025-01-19 15:23:19.628568,100,0.0,12,9,66.7,22.2
CUST_02306,42,Male,Single,High School,885,7,2476,0.6,2025-01-22 15:23:19.628568,99,0.0,14,13,7.7,30.8
CUST_02307,32,Male,Married,Masters,591,13,850,0.72,2025-01-14 15:23:19.628568,100,0.0,15,14,7.1,14.3
CUST_02308,41,Female,Married,High School,313,16,1059,0.67,2025-01-21 15:23:19.628568,100,0.0,17,10,20.0,50.0
CUST_02309,45,Female,Married,High School,473,13,913,0.5,2025-01-22 15:23:19.628568,100,0.0,15,9,55.6,33.3
CUST_02310,31,Female,Single,High School,1105,15,936,0.51,2025-01-23 15:23:19.628568,100,0.0,20,11,27.3,27.3
CUST_02311,56,Male,Married,PhD,478,10,783,0.33,2025-01-21 15:23:19.628568,100,0.0,16,9,11.1,44.4
CUST_02312,37,Female,Single,High School,424,15,2103,0.31,2025-01-22 15:23:19.628568,100,6.7,22,12,8.3,33.3
CUST_02313,40,Male,Single,PhD,1073,14,1353,0.53,2025-01-25 15:23:19.628568,100,7.1,22,6,83.3,33.3
CUST_02314,42,Female,Married,Bachelors,1707,10,1176,0.61,2025-01-24 15:23:19.628568,100,30.0,16,5,60.0,0.0
CUST_02315,40,Male,Single,Bachelors,463,11,2340,0.35,2025-01-18 15:23:19.628568,100,0.0,10,6,0.0,0.0
CUST_02316,45,Male,Married,Bachelors,241,15,2990,0.55,2025-02-05 15:23:19.628568,100,6.7,19,8,25.0,50.0
CUST_02317,27,Female,Married,Bachelors,567,10,2149,0.59,2025-01-11 15:23:19.628568,99,20.0,7,6,16.7,0.0
CUST_02318,28,Male,Married,Bachelors,461,12,1269,0.43,2025-01-22 15:23:19.628568,100,0.0,16,5,40.0,40.0
CUST_02319,21,Male,Married,Masters,1144,15,2878,0.56,2025-01-18 15:23:19.628568,100,6.7,17,12,16.7,25.0
CUST_02320,40,Male,Married,Bachelors,287,5,707,0.54,2025-01-24 15:23:19.628568,96,20.0,18,8,12.5,25.0
CUST_02321,44,Female,Single,PhD,345,7,2160,0.61,2025-01-26 15:23:19.628568,100,28.6,15,4,50.0,75.0
CUST_02322,40,Male,Married,Bachelors,453,9,1140,0.57,2025-01-21 15:23:19.628568,100,0.0,13,7,71.4,57.1
CUST_02323,55,Male,Single,Masters,772,7,453,0.37,2025-01-22 15:23:19.628568,99,14.3,17,7,14.3,42.9
CUST_02324,34,Male,Single,Masters,321,18,1107,0.37,2025-01-24 15:23:19.628568,100,11.1,19,7,28.6,28.6
CUST_02325,43,Female,Single,Bachelors,933,13,2352,0.45,2025-01-16 15:23:19.628568,100,7.7,11,3,33.3,100.0
CUST_02326,21,Female,Married,Masters,427,12,1614,0.43,2025-01-27 15:23:19.628568,100,0.0,13,3,100.0,0.0
CUST_02327,30,Female,Married,High School,256,12,2131,0.75,2025-01-24 15:23:19.628568,100,16.7,9,11,18.2,36.4
CUST_02328,43,Male,Single,High School,357,13,736,0.4,2025-02-10 15:23:19.628568,100,15.4,15,9,33.3,22.2
CUST_02329,45,Female,Single,Bachelors,275,14,1525,0.46,2025-01-26 15:23:19.628568,100,14.3,24,8,62.5,75.0
CUST_02330,31,Female,Single,Masters,286,9,1836,0.49,2025-01-21 15:23:19.628568,100,0.0,16,7,42.9,14.3
CUST_02331,34,Female,Married,Bachelors,1430,12,1647,0.47,2025-01-29 15:23:19.628568,100,8.3,18,10,0.0,20.0
CUST_02332,18,Female,Single,Bachelors,585,14,650,0.44,2025-01-15 15:23:19.628568,100,7.1,14,8,37.5,50.0
CUST_02333,30,Male,Married,High School,928,12,679,0.47,2025-01-21 15:23:19.628568,100,0.0,23,15,6.7,26.7
CUST_02334,45,Female,Married,Bachelors,444,10,2736,0.71,2025-01-17 15:23:19.628568,100,20.0,19,8,50.0,25.0
CUST_02335,41,Female,Married,Bachelors,740,10,1682,0.31,2025-01-27 15:23:19.628568,100,0.0,19,6,16.7,16.7
CUST_02336,41,Female,Married,High School,364,12,1443,0.45,2025-01-30 15:23:19.628568,100,8.3,15,10,20.0,50.0
CUST_02337,35,Female,Single,Bachelors,1285,17,1969,0.2,2025-01-22 15:23:19.628568,100,11.8,16,5,40.0,40.0
CUST_02338,35,Male,Single,High School,481,11,887,0.76,2025-01-27 15:23:19.628568,100,9.1,12,6,16.7,50.0
CUST_02339,27,Male,Married,High School,357,12,664,0.58,2025-01-21 15:23:19.628568,100,8.3,21,11,63.6,36.4
CUST_02340,43,Female,Married,Bachelors,288,6,1333,0.66,2025-01-18 15:23:19.628568,95,0.0,12,7,28.6,0.0
CUST_02341,40,Male,Married,High School,307,10,2741,0.78,2025-01-13 15:23:19.628568,100,40.0,12,7,28.6,28.6
CUST_02342,40,Male,Married,Masters,288,12,1814,0.71,2025-01-23 15:23:19.628568,100,8.3,8,9,44.4,11.1
CUST_02343,28,Female,Married,Bachelors,1294,7,685,0.54,2025-01-29 15:23:19.628568,100,28.6,10,7,42.9,71.4
CUST_02344,18,Male,Single,High School,489,12,854,0.76,2025-01-23 15:23:19.628568,100,8.3,11,8,25.0,25.0
CUST_02345,48,Female,Married,Masters,472,16,2354,0.43,2025-01-26 15:23:19.628568,100,6.2,16,6,33.3,33.3
CUST_02346,29,Male,Single,High School,2831,19,1530,0.61,2025-01-22 15:23:19.628568,100,5.3,11,8,12.5,37.5
CUST_02347,24,Female,Married,Bachelors,1170,13,1075,0.16,2025-01-28 15:23:19.628568,100,7.7,12,8,12.5,62.5
